,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2797,23494727,Home in Dublin · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,19833668,Sean,D08,Dublin City,53.34095,-6.32282,Private room,50,2,18,2019-09-14,0.31,1,0,0,
2798,23495152,Home in Dublin 2 · ★4.80 · 2 bedrooms · 1 bed · 2.5 baths,17328702,Emmet,D02,Dublin City,53.33687,-6.26472,Private room,104,2,10,2018-09-09,0.16,1,0,0,
2799,23517836,Loft in Dublin 4 · ★4.90 · 1 bedroom · 1 bed · 1 private bath,175657489,Ann,D04,Dublin City,53.32359,-6.23542,Private room,95,2,179,2023-06-04,2.8,1,240,54,
2800,23518576,Home in Dublin 3 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,9465902,Aoife,D03,Dublin City,53.36626,-6.21833,Private room,120,40,13,2021-08-31,0.21,3,32,0,
2801,23519245,Rental unit in Dublin · ★4.91 · 1 bedroom · 1 bed · 1 private bath,38029462,Mao,D11,Fingal,53.40179,-6.29341,Private room,80,1,11,2018-06-30,0.17,1,0,0,
2802,23521771,Rental unit in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,21700147,Shane,D08,Dublin City,53.3423,-6.27344,Entire home/apt,250,10,84,2020-02-24,1.41,2,0,0,
2803,23524281,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,123855765,Rosana,D08,Dublin City,53.33251,-6.2824,Private room,42,10,1,2018-04-11,0.02,1,0,0,
2804,23531673,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,28629902,Rémy,D04,Dublin City,53.34165,-6.23155,Private room,145,3,1,2018-04-09,0.02,1,0,0,
2805,23533368,Rental unit in Dublin · ★4.33 · 2 bedrooms · 2 beds · 2 baths,53603575,Enda,D04,Dublin City,53.34271,-6.23522,Entire home/apt,120,2,6,2018-09-02,0.09,2,0,0,
2806,23540914,Home in Dublin 4 · ★4.0 · 2 bedrooms · 2 beds · 1 shared bath,175508655,David,D04,Dublin City,53.33337,-6.22532,Private room,50,1,4,2018-04-04,0.06,1,0,0,
2807,23542611,Rental unit in Dublin · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,71952043,Adrian,D08,Dublin City,53.3442,-6.27706,Private room,69,2,45,2019-10-30,0.7,2,0,0,
2808,23543759,Townhouse in Dublin 13 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,175823524,Ottilia,D13,Fingal,53.410689508859264,-6.1687871258988025,Private room,88,1,50,2023-06-08,11.28,1,2,50,
2809,23546483,Townhouse in  Dublin 7 · ★4.83 · 2 bedrooms · 3 beds · 1 bath,175738622,Nannan,D07,Dublin City,53.357246,-6.273275399999999,Entire home/apt,259,1,81,2023-06-08,1.26,1,1,43,
2810,23557107,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,66859790,Patricia,D08,Dublin City,53.34763,-6.30133,Private room,100,2,1,2019-04-21,0.02,2,0,0,
2811,23558563,Home in Dublin · ★4.93 · 4 bedrooms · 4 beds · 4 baths,12514170,Patrick,D07,Dublin City,53.37583,-6.31368,Entire home/apt,400,2,30,2023-01-03,0.48,1,0,1,
2812,23559670,Rental unit in County Dublin · 1 bedroom · 1 bed · 1 shared bath,36016775,Emille,D08,Dublin City,53.33121,-6.27582,Private room,115,2,1,2018-03-18,0.02,1,0,0,
2813,23572600,Home in Dublin 6 · ★4.67 · 1 bedroom · 1 bed · 1 bath,3678598,Karolina,D06,Dublin City,53.31106,-6.25008,Entire home/apt,185,2,7,2018-09-24,0.11,2,0,0,
2814,23576824,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,61039438,Niall,D10,Dublin City,53.34249,-6.32749,Entire home/apt,100,2,2,2018-09-29,0.03,1,0,0,
2815,23577682,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,52447388,Evan,D08,Dublin City,53.348,-6.30014,Entire home/apt,161,60,11,2019-01-04,0.17,1,0,0,
2816,23580880,Rental unit in Dublin 2 · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,3706624,Cliona,D02,Dublin City,53.33303,-6.26395,Entire home/apt,225,2,85,2023-05-01,1.34,1,7,16,
2817,23589957,Rental unit in Phibsborough · 1 bedroom · 1 bed · 1 shared bath,136878197,Rocío,D07,Dublin City,53.36158,-6.27735,Private room,70,2,0,,,1,0,0,
2818,23591545,Rental unit in Beaumont · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,176374001,Nour,D05,Dublin City,53.385,-6.21073,Private room,59,3,26,2019-10-21,0.41,1,0,0,
2819,23596704,Rental unit in Dublin 7 · 1 bedroom · 1 bed · 1 shared bath,105662294,Martina,,Dublin City,53.34769,-6.27846,Shared room,15,3,1,2018-03-05,0.02,1,0,0,
2820,23609812,Rental unit in Kilmainham · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,176596280,Lee,D08,Dublin City,53.34646,-6.309,Private room,37,1,12,2019-10-13,0.25,1,0,0,
2821,23610282,Rental unit in Dublin 1 · ★4.88 · 2 bedrooms · 3 beds · 1 bath,2711558,Omar,D01,Dublin City,53.35191,-6.2535,Entire home/apt,300,1,221,2023-05-04,3.47,3,3,58,
2822,23611554,Home in Harold's Cross · 1 bedroom · 2 beds · 1.5 shared baths,22432724,Peter,D06,Dublin City,53.31737,-6.2836,Private room,39,1,2,2018-04-04,0.03,1,0,0,
2823,23612145,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,47852380,Sante,D01,Dublin City,53.3505,-6.25927,Entire home/apt,100,2,8,2019-10-14,0.13,1,0,0,
2824,23618525,Home in Sutton · ★4.57 · 1 bedroom · 1 bed · 1 private bath,176707845,Valerie,D13,Fingal,53.39171,-6.1221,Private room,69,1,167,2023-06-04,2.71,1,193,59,
2825,23620055,Home in Dublin 14 · 1 bedroom · 1 bed · 2 shared baths,21457976,Gerardo,D14,Dn Laoghaire-Rathdown,53.29053,-6.23993,Private room,20,3,0,,,1,0,0,
2826,23621974,Home in Swords · ★4.10 · 3 bedrooms · 4 beds · 2 baths,98759090,Trident Holiday Homes,K67,Fingal,53.48674,-6.26958,Entire home/apt,221,1,10,2023-03-30,0.21,3,135,6,
2827,23622516,Rental unit in Dublin 13 · ★3.50 · 2 bedrooms · 3 beds · 2 baths,5044856,Colin,D13,Dublin City,53.40613,-6.16153,Private room,150,2,4,2018-04-17,0.06,1,0,0,
2828,23629695,Rental unit in Dublin · ★4.08 · 1 bedroom · 1 bed · 1 private bath,146148609,Marie,D02,Dublin City,53.3442,-6.23955,Private room,79,2,14,2019-10-13,0.22,2,0,0,
2829,23631060,Rental unit in Dublin 6 · 1 bedroom · 1 bed · 1 shared bath,23060759,Justyna,D06,Dublin City,53.32178,-6.26209,Private room,40,3,0,,,2,0,0,
2830,23631632,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 shared bath,51572655,Kevin,D07,Dublin City,53.35816,-6.26341,Private room,45,5,1,2018-05-29,0.02,1,0,0,
2831,23636541,Home in Dublin 4 · ★4.66 · 3 bedrooms · 3 beds · 1 bath,44821116,Charlotte,D04,Dublin City,53.3393,-6.23444,Entire home/apt,175,1,31,2018-07-23,0.48,1,0,0,
2832,23638678,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,95654975,Nerissa,D08,Dublin City,53.34314,-6.27823,Private room,32,1,2,2018-04-16,0.03,1,0,0,
2833,23639317,Rental unit in Drumcondra · 1 bedroom · 1 bed · 1 bath,87311304,Theresa,D09,Dublin City,53.37665,-6.26374,Entire home/apt,75,2,0,,,2,0,0,
2834,23647256,Home in Dublin · ★4.94 · 1 bedroom · 2 beds · 1 bath,9439306,Maria,A96,Dn Laoghaire-Rathdown,53.28663,-6.15115,Entire home/apt,132,2,34,2023-06-06,0.54,1,14,11,
2835,23648360,Rental unit in Dublin 2 · 2 bedrooms · 2 beds · 2 baths,177019535,Tonye,D02,Dublin City,53.33608,-6.24521,Entire home/apt,425,1,1,2018-03-28,0.02,1,0,0,
2836,23652253,Rental unit in Dublin · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,67612489,Sóllon,D08,Dublin City,53.33923,-6.2735,Private room,57,1,41,2019-01-01,0.65,1,0,0,
2837,23662555,Rental unit in Dublin 4 · 1 bedroom · 2 beds · 1 bath,63960550,Trent,D04,Dublin City,53.32658,-6.23289,Entire home/apt,265,1,1,2018-03-15,0.02,1,0,0,
2838,23662721,Rental unit in Dublin 7 · ★5.0 · 1 bedroom · 1 bed · 1 bath,177165227,John,D07,Dublin City,53.3504,-6.27904,Entire home/apt,68,2,3,2018-06-24,0.05,1,0,0,
2839,23663619,Guest suite in Dublin 1 · ★4.99 · 1 bedroom · 1 bed · 1 bath,28365051,Herbert,D01,Dublin City,53.3537,-6.25996,Entire home/apt,240,4,104,2023-06-06,1.69,1,91,28,
2840,23664240,Home in Swords · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,176879959,Bernadette,K67,Fingal,53.44432,-6.21106,Private room,41,1,175,2023-05-27,2.78,2,0,25,
2841,23673523,Rental unit in Ringsend · 1 bedroom · 2 beds · 1 bath,177278784,Marcela,D02,Dublin City,53.34269,-6.23156,Entire home/apt,250,2,0,,,1,0,0,
2842,23677950,Boutique hotel in Dublin 4 · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,177312912,Hilary,D04,Dublin City,53.33261,-6.23863,Private room,268,1,153,2023-06-08,2.95,4,322,57,
2843,23680114,Cabin in Terenure · ★5.0 · 1 bedroom · 1 bed · 1 bath,109658885,Richard,D06,Dublin City,53.31216,-6.27792,Entire home/apt,200,2,62,2023-05-20,0.98,1,96,21,
2844,23681096,Boutique hotel in Dublin 4 · ★4.92 · 1 bedroom · 1 bed · 1 private bath,177312912,Hilary,D04,Dublin City,53.3321,-6.23746,Private room,268,1,112,2023-06-05,1.76,4,294,26,
2845,23681695,Boutique hotel in Dublin 4 · ★4.94 · 1 bedroom · 1 bed · 1 private bath,177312912,Hilary,D04,Dublin City,53.33365,-6.23932,Private room,268,1,264,2023-06-07,4.14,4,310,102,
2846,23684876,Rental unit in Dublin · ★4.95 · 1 bedroom · 1 bed · 1 private bath,781957,Patricia,D08,Dublin City,53.34244,-6.28779,Private room,80,2,19,2019-05-26,0.3,2,0,0,
2847,23691939,Home in Dublin 2 · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,41692181,Mary-Kate,D02,Dublin City,53.33868,-6.24318,Private room,180,2,57,2020-03-02,0.91,1,351,0,
2848,23697187,Rental unit in Dublin · ★4.83 · 1 bedroom · 1 bed · 1 bath,87349954,Sara,D02,Dublin City,53.34574,-6.23621,Entire home/apt,150,2,15,2019-10-18,0.24,1,0,0,
2849,23697397,Rental unit in Dublin · ★4.73 · 1 bedroom · 1 bed · 1 private bath,177510757,Kate,A94,Dn Laoghaire-Rathdown,53.28338,-6.18876,Private room,120,2,17,2018-07-23,0.27,1,0,0,
2850,23705705,Rental unit in Dublin 7 · ★4.48 · 1 bedroom · 3 beds · 1 bath,114711637,Nita,D07,Dublin City,53.3511,-6.27389,Entire home/apt,95,14,66,2020-03-14,1.04,5,0,0,
2851,23707311,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,43840827,Pooja & Ajit,,Dublin City,53.34549,-6.30917,Private room,59,1,10,2018-06-16,0.16,1,0,0,
2852,23710883,Home in Dublin 8 · ★4.89 · 1 bedroom · 1 bed · 1 private bath,6242708,Francis And Aisling,D08,Dublin City,53.33105,-6.27805,Private room,160,2,56,2023-06-03,0.95,2,247,24,
2853,23715576,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,177722414,Steven,D01,Dublin City,53.34834,-6.24602,Private room,49,1,2,2018-03-31,0.03,1,0,0,
2854,23720368,Rental unit in Dublin · 2 bedrooms · 3 beds · 1 bath,64350838,D&G,D08,Dublin City,53.34206,-6.26965,Entire home/apt,499,2,2,2019-05-26,0.03,2,0,0,
2855,23722461,Rental unit in Dublin · 2 bedrooms · 4 beds · 2 baths,131280509,Federica,D01,Dublin City,53.34772,-6.23089,Entire home/apt,180,2,0,,,2,0,0,
2856,23723856,Rental unit in Sallynoggin · 1 bedroom · 1 bed · 1 private bath,167038531,Maria,A96,Dn Laoghaire-Rathdown,53.27945,-6.14089,Private room,70,1,0,,,1,0,0,
2857,23725347,Home in Harold's Cross · 1 bedroom · 1 bed · 1 bath,101099262,Piotr,D08,Dublin City,53.32913,-6.28085,Entire home/apt,80,3,0,,,1,0,0,
2858,23726220,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,63659708,Alan,D04,Dublin City,53.34097,-6.23586,Private room,80,2,0,,,1,0,0,
2859,23728544,Condo in Camaigh · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,140435959,Niamh,D12,Dublin City,53.31495,-6.311,Private room,45,3,10,2018-08-08,0.16,1,0,0,
2860,23728671,Rental unit in Dublin 2 · 1 bedroom · 2 beds · 1 bath,90030794,Francisco,D02,Dublin City,53.33338,-6.26305,Entire home/apt,240,2,0,,,1,0,0,
2861,23730738,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,177910069,Gabriel,D08,Dublin City,53.34501,-6.27539,Private room,60,10,0,,,1,0,0,
2862,23735559,Home in Dublin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,150987557,Iveta,D13,Dublin City,53.4053,-6.15395,Private room,54,2,42,2018-11-30,0.66,1,0,0,
2863,23740293,Condo in Dublin 1 · ★4.84 · 1 bedroom · 2 beds · 1 bath,14097334,Dara,D01,Dublin City,53.35417,-6.25909,Entire home/apt,129,2,137,2023-02-19,2.19,2,0,3,
2864,23745446,Rental unit in Dublin · ★4.67 · 2 bedrooms · 1 bed · 1 private bath,178058645,Jay,D06,Dublin City,53.32733,-6.26459,Private room,150,2,5,2018-10-21,0.08,1,0,0,
2865,23748865,Home in Dublin 14 · 1 bedroom · 1 bed · 1 shared bath,178095426,Ivan,A94,Dn Laoghaire-Rathdown,53.30165,-6.22674,Private room,40,1,2,2018-04-01,0.03,1,0,0,
2866,23749938,Home in Dublin 6 · 4 bedrooms · 3 beds · 2.5 baths,77551224,Karl,D06,Dublin City,53.32664,-6.25919,Entire home/apt,420,7,0,,,1,0,0,
2867,23750665,Home in Kilmainham · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,56953173,John,D08,Dublin City,53.34084,-6.33233,Private room,36,1,47,2018-08-25,0.75,1,0,0,
2868,23751430,Rental unit in Dublin 1 · ★4.88 · 1 bedroom · 2 beds · 1 bath,59920509,Clark,D01,Dublin City,53.35388,-6.25762,Entire home/apt,118,14,161,2023-03-25,2.53,6,204,11,
2869,23761033,Rental unit in Dublin 8 · ★4.68 · 2 bedrooms · 3 beds · 2 baths,136689249,Patrick,D07,Dublin City,53.34584,-6.28076,Entire home/apt,195,2,150,2023-04-11,2.37,1,0,5,
2870,23761208,Home in Ballymun · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,81958862,Laurance,D11,Dublin City,53.40306,-6.27673,Private room,70,1,137,2019-09-09,2.16,2,1,0,
2871,23763860,Home in Dublin 6 · ★5.0 · 4 bedrooms · 6 beds · 2.5 baths,50302908,Fiona,D06,Dublin City,53.31729,-6.23898,Entire home/apt,190,2,12,2022-07-15,0.2,1,2,1,
2872,23765425,Home in Terenure · ★4.61 · 2 bedrooms · 1 bed · 1 private bath,178258786,Brian,D12,South Dublin,53.3073,-6.31048,Private room,55,3,24,2019-06-02,0.4,1,0,0,
2873,23765473,Home in Harold's Cross · 1 bedroom · 1 bed · 2 shared baths,89239611,Danilo,D06,Dublin City,53.32699,-6.27401,Private room,120,1,0,,,1,0,0,
2874,23767544,Condo in Dublin · 1 bedroom · 1 bed · 1 shared bath,178279462,Pierce,D07,Dublin City,53.3524,-6.27349,Private room,130,1,0,,,1,0,0,
2875,23768550,Cabin in Blackrock · 2 bedrooms · 2 beds · 1 bath,13098939,Claire,A94,Dn Laoghaire-Rathdown,53.29647,-6.16154,Entire home/apt,250,2,0,,,1,0,0,
2876,23775526,Home in Drimnagh · 1 bedroom · 1 bed · 1 shared bath,60525399,Andrea,D12,Dublin City,53.3255,-6.32344,Private room,40,1,2,2018-07-10,0.03,2,0,0,
2877,23777567,Rental unit in Dublin 1 · ★4.88 · 1 bedroom · 2 beds · 1 bath,1414042,Iain,D01,Dublin City,53.34953,-6.26786,Entire home/apt,131,2,84,2019-10-31,1.32,3,0,0,
2878,23780358,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,178416193,Fashing,D09,Dublin City,53.36315,-6.25579,Entire home/apt,31,1,0,,,1,0,0,
2879,23783475,Condo in Dublin 1 /Ireland · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,49494579,Martin,D01,Dublin City,53.35843,-6.25919,Private room,156,1,104,2022-11-13,1.65,1,46,17,
2880,23785157,Home in Dalkey · ★4.89 · 6 bedrooms · 7 beds · 5.5 baths,126925182,Mgc,A96,Dn Laoghaire-Rathdown,53.27577,-6.10259,Entire home/apt,1495,14,9,2022-12-29,0.16,1,268,1,
2881,23786934,Home in Dublin · 3 bedrooms · 4 beds · 1.5 baths,46454563,Vicki,A94,Dn Laoghaire-Rathdown,53.28835,-6.20377,Entire home/apt,250,5,2,2022-08-21,0.18,1,166,2,
2882,23787126,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 shared bath,30156260,Javier,D08,Dublin City,53.33623,-6.27656,Private room,100,1,0,,,1,0,0,
2883,23787530,Townhouse in Dublin 15 · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,39911898,Camila & Paul,D07,Dublin City,53.36392,-6.27803,Private room,70,1,6,2018-05-08,0.09,2,0,0,
2884,23788005,Townhouse in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,39911898,Camila & Paul,D07,Dublin City,53.37727,-6.31298,Private room,48,1,4,2018-05-27,0.06,2,0,0,
2885,23789532,Rental unit in Dublin 7 · ★4.67 · 2 bedrooms · 3 beds · 1 bath,114711637,Nita,D07,Dublin City,53.3513,-6.27492,Entire home/apt,160,4,94,2020-03-16,1.48,5,0,0,
2886,23789711,Rental unit in Dublin · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,35720226,Monica,D08,Dublin City,53.34364,-6.26795,Private room,72,2,35,2019-05-01,0.55,1,0,0,
2887,23799789,Home in Ballymun · ★4.61 · 1 bedroom · 1 bed · 1.5 baths,81958862,Laurance,D11,Dublin City,53.40306,-6.27673,Private room,27,1,143,2020-03-19,2.26,2,1,0,
2888,23800404,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,8396477,Angelica,D18,Dn Laoghaire-Rathdown,53.27747,-6.21586,Private room,50,2,0,,,1,0,0,
2889,23815018,Home in Portmarnock · ★4.52 · 4 bedrooms · 5 beds · 2.5 baths,113788143,Mary,D13,Fingal,53.43315,-6.1343,Entire home/apt,350,5,21,2023-03-20,0.34,1,70,2,
2890,23817973,Rental unit in Dublin · ★4.86 · 1 bedroom · 1 bed · 1 bath,178758234,Alec,D01,Dublin City,53.35343,-6.25805,Entire home/apt,90,2,7,2018-05-30,0.11,1,0,0,
2891,23841940,Cabin in Dublin 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,123654242,John,D02,Dublin City,53.34256,-6.24493,Entire home/apt,264,4,3,2018-07-12,0.05,2,0,0,
2892,23880550,Home in Dublin · ★5.0 · 2 bedrooms · 2 beds · 2 shared baths,9324463,Declan,D13,Dublin City,53.40642,-6.1575,Private room,60,4,6,2018-09-15,0.1,1,0,0,
2893,23893836,Condo in Dublin 8 · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,177698715,Paulo,D08,Dublin City,53.34145,-6.28676,Private room,40,1,12,2018-09-29,0.19,1,0,0,
2894,23904263,Serviced apartment in Dublin · ★4.56 · 2 bedrooms · 2 beds · 1 bath,57373403,Rory,D06,Dublin City,53.3147,-6.24897,Entire home/apt,500,14,9,2020-03-16,0.21,1,92,0,
2895,23917506,Home in Dublin · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,179776558,Cezar & Danilo,D07,Dublin City,53.3512,-6.27217,Private room,128,2,179,2023-06-09,2.86,3,9,29,
2896,23934999,Rental unit in Dublin · 3 bedrooms · 3 beds · 2 baths,179178657,Michael,D18,Dn Laoghaire-Rathdown,53.26187,-6.20819,Entire home/apt,100,3,1,2018-04-02,0.02,1,0,0,
2897,23943531,Home in Drumcondra · ★4.89 · 4 bedrooms · 3 beds · 1 private bath,180014072,Ray,D09,Dublin City,53.37201,-6.25079,Private room,56,1,9,2019-07-06,0.14,3,0,0,
2898,23945577,Rental unit in Dublin · ★4.75 · 2 bedrooms · 3 beds · 1 bath,2781611,Sasha,,Dublin City,53.35978,-6.25343,Entire home/apt,229,2,134,2023-05-31,2.14,1,259,62,
2899,23954320,Rental unit in Dublin 6 · 1 bedroom · 1 bed · 1 shared bath,114223939,Salva,D06,Dublin City,53.32352,-6.27083,Private room,50,1,1,2018-03-31,0.02,1,0,0,
2900,23958167,Rental unit in Booterstown · ★4.93 · 2 bedrooms · 3 beds · 2 baths,100137481,Fiona,A94,Dn Laoghaire-Rathdown,53.30056,-6.20326,Entire home/apt,237,3,59,2023-06-04,0.95,1,0,3,
2901,23962835,Bungalow in Drumcondra · ★4.85 · 2 bedrooms · 2 beds · 1 bath,176073803,Dorothy,D09,Dublin City,53.36787,-6.26383,Entire home/apt,209,2,60,2023-05-21,0.96,1,81,19,
2902,23963560,Townhouse in Dublin 4 · ★4.50 · 3 bedrooms · 4 beds · 3 baths,180203924,Ana Mihaela,D04,Dublin City,53.32054,-6.22145,Entire home/apt,429,3,3,2018-05-28,0.05,4,0,0,
2903,23963850,Home in Dublin 24 · 3 bedrooms · 4 beds · 1.5 baths,180206908,Bernie,D16,South Dublin,53.27408,-6.33333,Entire home/apt,150,5,2,2018-06-01,0.03,1,0,0,
2904,23975897,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 bath,24552782,Nicholas,D01,Dublin City,53.35001,-6.24754,Entire home/apt,100,3,15,2019-12-02,0.24,2,0,0,
2905,23995285,Bed and breakfast in Drumcondra · ★4.77 · 1 bedroom · 1 bed · 1 private bath,180014072,Ray,D09,Dublin City,53.37378,-6.25145,Private room,66,1,39,2022-11-06,0.62,3,0,3,
2906,23995395,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,180544395,Amy,D04,Dublin City,53.34219,-6.23402,Private room,95,2,1,2018-04-04,0.02,1,0,0,
2907,24007844,Bed and breakfast in Drumcondra · ★4.79 · 1 bedroom · 1 bed · 1 private bath,180014072,Ray,D09,Dublin City,53.37392,-6.25235,Private room,41,1,20,2022-11-06,0.32,3,0,2,
2908,24016600,Townhouse in Dublin 8 · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,180543246,Ailbhe,D08,Dublin City,53.33504,-6.27732,Private room,55,3,5,2018-05-27,0.08,1,0,0,
2909,24017044,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 shared bath,10168910,Fabien,D08,Dublin City,53.34412,-6.26862,Private room,100,1,1,2018-04-01,0.02,2,0,0,
2910,24031304,Home in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,48231419,Helena,D16,Dn Laoghaire-Rathdown,53.28869486816917,-6.255936421358837,Private room,72,2,142,2023-05-31,2.29,2,112,29,
2911,24076459,Rental unit in Dublin · ★3.67 · 1 bedroom · 2 beds · 1 bath,180203924,Ana Mihaela,D02,Dublin City,53.34598,-6.25614,Entire home/apt,412,3,3,2020-12-02,0.05,4,0,0,
2912,24082233,Home in Dublin  · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,181332318,Olga,D06,Dublin City,53.32923,-6.26661,Entire home/apt,165,3,23,2019-06-23,0.38,1,0,0,
2913,24091967,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,109509786,Faustine,D04,Dublin City,53.33862,-6.23802,Private room,90,2,9,2020-02-09,0.14,1,0,0,
2914,24099891,Rental unit in Dublin · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,48841267,Sara,D08,Dublin City,53.34695,-6.30277,Private room,65,1,50,2019-01-23,0.8,1,0,0,
2915,24112264,Home in Harold's Cross · ★4.50 · 3 bedrooms · 3 beds · 1 bath,181609449,Eibhlin,D06,Dublin City,53.31532,-6.28027,Entire home/apt,200,5,3,2022-08-07,0.05,1,0,1,
2916,24116914,Condo in Dublin · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,58012055,Maria,D03,Dublin City,53.36623,-6.24639,Private room,80,2,51,2022-10-23,0.83,1,0,17,
2917,24132253,Rental unit in Dublin 6 · 1 bedroom · 1 bed · 1 shared bath,95712101,Tommy,D06,Dublin City,53.32209,-6.27162,Private room,40,1,0,,,1,0,0,
2918,24133686,Townhouse in Dublin · ★4.88 · 4 bedrooms · 5 beds · 3.5 baths,140105650,Sacha,D14,Dn Laoghaire-Rathdown,53.29235,-6.26798,Entire home/apt,225,3,35,2022-08-22,0.55,1,31,5,
2919,24145764,Home in Dublin · ★4.90 · 1 bedroom · 1 bed · 2.5 shared baths,85052651,Michelle,D18,Dn Laoghaire-Rathdown,53.25701,-6.21811,Private room,49,1,40,2022-11-18,0.7,1,18,13,
2920,24147407,Home in Drumcondra · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,181953437,Martha,D09,Dublin City,53.36959,-6.25358,Private room,61,2,40,2019-05-19,0.64,1,0,0,
